ID,name,normalized_name,price,approximation,weight_unit,weight,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
396419,7 Days Croissant s jahodovou náplňou 60 g,7 days croissant s jahodovou naplnou 60 g,0.84,0,GRAMS,60.0,67,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396420,7 Days Croissant s kakaovou náplňou 60 g,7 days croissant s kakaovou naplnou 60 g,0.84,0,GRAMS,60.0,115,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396421,7 Days Croissant s náplňou spumante 60 g,7 days croissant s naplnou spumante 60 g,0.84,0,GRAMS,60.0,66,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396422,7 Days Max Croissant s kakaovou náplňou 80 g,7 days max croissant s kakaovou naplnou 80 g,1.17,0,GRAMS,80.0,20,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396423,7 Days Double Max Croissant s kakaovou náplňou a s náplňou s vanilkovou príchuťou 80 g,7 days double max croissant s kakaovou naplnou a s naplnou s vanilkovou prichutou 80 g,1.17,0,GRAMS,80.0,22,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396424,7 Days Double Max Croissant s náplňou s vanilkovou príchuťou a s višňovou náplňou 80 g,7 days double max croissant s naplnou s vanilkovou prichutou a s visnovou naplnou 80 g,1.17,0,GRAMS,80.0,7,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396425,7 Days Cake Bar s náplňou s vanilkovou príchuťou a čokoládovou polevou celomáčaný 32 g,7 days cake bar s naplnou s vanilkovou prichutou a cokoladovou polevou celomacany 32 g,0.56,0,GRAMS,32.0,144,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396426,7 Days Cake bar s kakaovou náplňou 5 x 30 g,7 days cake bar s kakaovou naplnou 5 x 30 g,2.61,0,GRAMS,30.0,18,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396427,7 Days Croissant s lieskovoorieškovou náplňou s kúskami sušienok 60 g,7 days croissant s lieskovoorieskovou naplnou s kuskami susienok 60 g,0.84,0,GRAMS,60.0,31,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396428,7 Days Croissant s krémom s vanilkovou príchuťou s mliekom a s kúskami kakaových sušienok 60 g,7 days croissant s kremom s vanilkovou prichutou s mliekom a s kuskami kakaovych susienok 60 g,0.84,0,GRAMS,60.0,41,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396429,7 Days Cake Bar s kakaovou náplňou 30 g,7 days cake bar s kakaovou naplnou 30 g,0.56,0,GRAMS,30.0,139,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396430,Chipicao Croissant s kakaovou náplňou 60 g,chipicao croissant s kakaovou naplnou 60 g,1.21,0,GRAMS,60.0,29,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396431,Pekáreň Anton Antol Dukátové buchtičky 300 g,pekaren anton antol dukatove buchticky 300 g,2.72,0,GRAMS,300.0,7,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396432,Vamex Gápelský koláč so slivkovou náplňou 100 g,vamex gapelsky kolac so slivkovou naplnou 100 g,1.17,0,GRAMS,100.0,12,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396433,7 Days Cake bar s kakaovou náplňou s čokoládovou polevou 5 x 32 g,7 days cake bar s kakaovou naplnou s cokoladovou polevou 5 x 32 g,2.61,0,GRAMS,32.0,9,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396434,Lider Mrežovník s jablkovou náplňou 200 g,lider mrezovnik s jablkovou naplnou 200 g,2.94,0,GRAMS,200.0,16,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396435,Lider Mrežovník s ovocno-malinovou náplňou 200 g,lider mrezovnik s ovocno-malinovou naplnou 200 g,2.94,0,GRAMS,200.0,15,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396436,Tesco Mini mafiny s citrónovou príchuťou 180 g,tesco mini mafiny s citronovou prichutou 180 g,1.94,0,GRAMS,180.0,26,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396437,Delasheras Mini-muffiny s kakaovou príchuťou 250 g,delasheras mini-muffiny s kakaovou prichutou 250 g,4.87,0,GRAMS,250.0,12,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396438,Tesco Mini mafiny 180 g,tesco mini mafiny 180 g,1.94,0,GRAMS,180.0,31,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396439,Ölz Vianočka 500 g,olz vianocka 500 g,3.87,0,GRAMS,500.0,23,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396440,Ölz Závin s makovou náplňou 350 g,olz zavin s makovou naplnou 350 g,3.39,0,GRAMS,350.0,11,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396441,Ölz Orechový závin 350 g,olz orechovy zavin 350 g,3.39,0,GRAMS,350.0,18,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396442,Tesco Palacinky 350 g,tesco palacinky 350 g,1.69,0,GRAMS,350.0,22,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396443,Tesco Briošky 10 ks 400 g,tesco briosky 10 ks 400 g,3.05,0,GRAMS,400.0,11,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396444,Tesco Palacinky s jablkami a škoricou 400 g,tesco palacinky s jablkami a skoricou 400 g,1.99,0,GRAMS,400.0,9,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396445,Tesco Croissant s kakaovou náplňou a s náplňou s vanilkovou príchuťou 60 g,tesco croissant s kakaovou naplnou a s naplnou s vanilkovou prichutou 60 g,0.79,0,GRAMS,60.0,25,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396446,Tesco Croissant s jahodovou náplňou 60 g,tesco croissant s jahodovou naplnou 60 g,0.79,0,GRAMS,60.0,31,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396447,Tesco Croissant s kakaovou náplňou 60 g,tesco croissant s kakaovou naplnou 60 g,0.79,0,GRAMS,60.0,58,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396448,Tesco Jemné pečivo z lístkového cesta s jablkovo-škoricovou náplňou 500 g,tesco jemne pecivo z listkoveho cesta s jablkovo-skoricovou naplnou 500 g,2.19,0,GRAMS,500.0,10,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396449,Tesco Jemné pečivo z lístkového cesta s tvarohovou náplňou 500 g,tesco jemne pecivo z listkoveho cesta s tvarohovou naplnou 500 g,2.19,0,GRAMS,500.0,11,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396450,Tesco Palacinky s tvarohom a hrozienkami 400 g,tesco palacinky s tvarohom a hrozienkami 400 g,1.99,0,GRAMS,400.0,24,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396451,Tesco Briošky s kúskami čokolády 10 ks 350 g,tesco briosky s kuskami cokolady 10 ks 350 g,4.27,0,GRAMS,350.0,18,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396452,Tesco Závin s makovou náplňou 400 g,tesco zavin s makovou naplnou 400 g,2.21,0,GRAMS,400.0,5,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396453,Tesco Závin s orechovou náplňou 400 g,tesco zavin s orechovou naplnou 400 g,2.21,0,GRAMS,400.0,13,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396454,Tesco Závin s tvarohovou náplňou 400 g,tesco zavin s tvarohovou naplnou 400 g,2.21,0,GRAMS,400.0,16,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396455,Vamex Váš závin mak-višňa 400 g,vamex vas zavin mak-visna 400 g,3.83,0,GRAMS,400.0,17,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396456,Vamex Váš závin orech 400 g,vamex vas zavin orech 400 g,3.83,0,GRAMS,400.0,10,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396457,Vianočka maslová 250 g,vianocka maslova 250 g,1.61,0,GRAMS,250.0,12,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396458,Tesco Value Vianočka s hrozienkami 350 g,tesco value vianocka s hrozienkami 350 g,2.32,0,GRAMS,350.0,11,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396459,Dobrota Vianočka s maslom 500 g,dobrota vianocka s maslom 500 g,4.32,0,GRAMS,500.0,8,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396460,Dobrota Vianočka s maslom a hrozienkami 500 g,dobrota vianocka s maslom a hrozienkami 500 g,4.94,0,GRAMS,500.0,10,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396461,Ölz Mliečne buchtičky 350 g,olz mliecne buchticky 350 g,3.72,0,GRAMS,350.0,13,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396462,Maja Perníčky plnené ovocnou náplňou 250 g,maja pernicky plnene ovocnou naplnou 250 g,4.94,0,GRAMS,250.0,11,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396463,Bauli Kváskový croissant s marhuľovou náplňou 50 g,bauli kvaskovy croissant s marhulovou naplnou 50 g,0.93,0,GRAMS,50.0,54,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396464,Bauli Kváskový croissant s čokoládovou náplňou 50 g,bauli kvaskovy croissant s cokoladovou naplnou 50 g,0.93,0,GRAMS,50.0,59,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396465,Tesco Škoricový slimák 91 g,tesco skoricovy slimak 91 g,0.93,0,GRAMS,91.0,230,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396466,Donut čokoládový s orieškami 60 g,donut cokoladovy s orieskami 60 g,0.93,0,GRAMS,60.0,145,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396467,Donut s čokoládovou náplňou 71 g,donut s cokoladovou naplnou 71 g,0.93,0,GRAMS,71.0,111,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396468,Donut s lieskovoorieškovou náplňou 71 g,donut s lieskovoorieskovou naplnou 71 g,0.93,0,GRAMS,71.0,131,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396469,Tesco Viedenský vankúšik 75 g,tesco viedensky vankusik 75 g,0.93,0,GRAMS,75.0,133,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396470,Závitok s pudingom a hrozienkami 80 g,zavitok s pudingom a hrozienkami 80 g,0.93,0,GRAMS,80.0,205,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396471,Tyčinka s vanilkovou príchuťou 73 g,tycinka s vanilkovou prichutou 73 g,0.55,0,GRAMS,73.0,338,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396472,XL puding granátové jablko 85 g,xl puding granatove jablko 85 g,1.04,0,GRAMS,85.0,344,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396473,Tesco XXL duo mascarpone - malina 96 g,tesco xxl duo mascarpone - malina 96 g,1.04,0,GRAMS,96.0,212,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396474,Mriežka s pudingom a jahodami 85 g,mriezka s pudingom a jahodami 85 g,1.1,0,GRAMS,85.0,129,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396475,Tesco Hrebeň brusnicový 68 g,tesco hreben brusnicovy 68 g,0.81,0,GRAMS,68.0,353,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396476,Tesco Čokorolka s pudingom 66 g,tesco cokorolka s pudingom 66 g,0.62,0,GRAMS,66.0,142,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396477,Tesco Twister čokoládový 72 g,tesco twister cokoladovy 72 g,0.74,0,GRAMS,72.0,105,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396478,Pletenec s pekanovými orechami a javorým sirupom 84 g,pletenec s pekanovymi orechami a javorym sirupom 84 g,0.73,0,GRAMS,84.0,267,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396479,Tesco Donut s ružovou polevou a jahodovou príchuťou 56 g,tesco donut s ruzovou polevou a jahodovou prichutou 56 g,0.51,0,GRAMS,56.0,119,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396480,Marlenka Medová torta s kakaom 800 g,marlenka medova torta s kakaom 800 g,16.08,0,GRAMS,800.0,13,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396481,Marlenka Medová torta s vlašskými orechmi 800 g,marlenka medova torta s vlasskymi orechmi 800 g,16.08,0,GRAMS,800.0,23,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396482,MARLENKA snack kakaový 50 g,marlenka snack kakaovy 50 g,2.54,0,GRAMS,50.0,19,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396483,MARLENKA snack citrónový 50 g,marlenka snack citronovy 50 g,2.54,0,GRAMS,50.0,19,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396484,MARLENKA medová torta marhuľová 800 g,marlenka medova torta marhulova 800 g,16.08,0,GRAMS,800.0,9,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396485,Marlenka Marhuľové medové guličky 235 g,marlenka marhulove medove gulicky 235 g,6.79,0,GRAMS,235.0,12,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396486,Marlenka Medové guličky s kakaom 235 g,marlenka medove gulicky s kakaom 235 g,6.79,0,GRAMS,235.0,22,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396487,Marlenka Medové guličky 235 g,marlenka medove gulicky 235 g,6.79,0,GRAMS,235.0,24,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396488,Marlenka Medová roláda s kakaom a malinami 300 g,marlenka medova rolada s kakaom a malinami 300 g,10.53,0,GRAMS,300.0,6,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396489,Marlenka Medová roláda s čučoriedkami 300 g,marlenka medova rolada s cucoriedkami 300 g,10.53,0,GRAMS,300.0,6,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396490,Marlenka Napoleonky 6 ks 300 g,marlenka napoleonky 6 ks 300 g,8.54,0,GRAMS,300.0,5,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396491,MARLENKA dortík medový s kakaom 100 g,marlenka dortik medovy s kakaom 100 g,3.61,0,GRAMS,100.0,18,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396492,MARLENKA snack medový 50 g,marlenka snack medovy 50 g,2.54,0,GRAMS,50.0,19,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396493,Marlenka Orechové medové guličky 235 g,marlenka orechove medove gulicky 235 g,7.43,0,GRAMS,235.0,12,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396494,Marlenka Napoleonky s kakaom 6 ks 300 g,marlenka napoleonky s kakaom 6 ks 300 g,8.54,0,GRAMS,300.0,7,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396495,Medoks Staročeský medovník 450 g,medoks starocesky medovnik 450 g,8.65,0,GRAMS,450.0,15,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396496,Medoks Staročeský medovník dukátek 120 g,medoks starocesky medovnik dukatek 120 g,2.94,0,GRAMS,120.0,32,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396497,Tesco Linecké kvetinky 150 g,tesco linecke kvetinky 150 g,1.5,0,GRAMS,150.0,55,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396498,Tesco Linecké vejáriky polomáčané 210 g,tesco linecke vejariky polomacane 210 g,1.5,0,GRAMS,210.0,35,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396499,Tesco Cukrársky výrobok s kakaovou polevou 10 x 35 g (350 g),tesco cukrarsky vyrobok s kakaovou polevou 10 x 35 g (350 g),4.21,0,GRAMS,350.0,22,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396500,Tesco Cukrársky výrobok s kakaovou náplňou 10 x 28 g (280 g),tesco cukrarsky vyrobok s kakaovou naplnou 10 x 28 g (280 g),2.83,0,GRAMS,280.0,27,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396501,Tesco Milk Cream Cake 10 x 28 g,tesco milk cream cake 10 x 28 g,2.83,0,GRAMS,28.0,22,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396502,Tesco Cukrársky výrobok s kakaovou polevou a mliečnou náplňou 10 x 35 g (350 g),tesco cukrarsky vyrobok s kakaovou polevou a mliecnou naplnou 10 x 35 g (350 g),4.21,0,GRAMS,350.0,7,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396503,Tesco Roláda s lieskovoorieškovou náplňou 250 g,tesco rolada s lieskovoorieskovou naplnou 250 g,1.88,0,GRAMS,250.0,21,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396504,Tesco Roláda s kakaovou náplňou 250 g,tesco rolada s kakaovou naplnou 250 g,1.88,0,GRAMS,250.0,20,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396505,Maja Sacherova torta 500 g,maja sacherova torta 500 g,9.42,0,GRAMS,500.0,10,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396506,Maja Schwarzwaldská torta 500 g,maja schwarzwaldska torta 500 g,9.42,0,GRAMS,500.0,7,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396507,Maja Malinová torta 500 g,maja malinova torta 500 g,9.42,0,GRAMS,500.0,7,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396508,Dobrota Špice s lahodnou náplňou 190 g,dobrota spice s lahodnou naplnou 190 g,4.94,0,GRAMS,190.0,5,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396509,Dobrota Rez dobošový 200 g,dobrota rez dobosovy 200 g,4.61,0,GRAMS,200.0,8,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396510,Dobrota Punčový rez 400 g,dobrota puncovy rez 400 g,5.05,0,GRAMS,400.0,7,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396511,Adano Kolekcia trvanlivého pečiva 400 g,adano kolekcia trvanliveho peciva 400 g,4.43,0,GRAMS,400.0,8,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396512,Geras Dobošové pláty 240 g,geras dobosove platy 240 g,2.43,0,GRAMS,240.0,14,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396513,Maja Čajové pečivo plnené kokosovým krémom 400 g,maja cajove pecivo plnene kokosovym kremom 400 g,5.98,0,GRAMS,400.0,15,PECIVO,19,2,2024-05-02 19:00:32,2024-05-02 19:01:59
396514,Rajo Mlieko plnotučné 3.5% 1 l,rajo mlieko plnotucne 3.5% 1 l,1.84,0,LITRES,1.0,48,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396515,Rajo Mlieko polotučné 1.5% 1 l,rajo mlieko polotucne 1.5% 1 l,1.73,0,LITRES,1.0,32,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396516,Tami Tatranské horské bio plnotučné mlieko 1 l,tami tatranske horske bio plnotucne mlieko 1 l,1.88,0,LITRES,1.0,57,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396517,LACTEL konzumné trvanlivé kozie mlieko uht 1.5% 1l,lactel konzumne trvanlive kozie mlieko uht 1.5% 1l,4.63,0,LITRES,1.0,12,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396518,Rajo Mliekoplus trvanlivé plnotučné mlieko s vápnikom 1 l,rajo mliekoplus trvanlive plnotucne mlieko s vapnikom 1 l,2.17,0,LITRES,1.0,15,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396519,Tesco Polotučné mlieko 1.5 % 1 l,tesco polotucne mlieko 1.5 % 1 l,0.86,0,LITRES,1.0,82,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396520,Tesco Plnotučné mlieko 3.5 % 1 l,tesco plnotucne mlieko 3.5 % 1 l,1.3,0,LITRES,1.0,94,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396521,Tesco Mlieko UHT polotučné 1.5 % 1 l,tesco mlieko uht polotucne 1.5 % 1 l,0.75,0,LITRES,1.0,659,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396522,Tesco Mlieko UHT plnotučné 3.5% 1 l,tesco mlieko uht plnotucne 3.5% 1 l,0.97,0,LITRES,1.0,620,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396523,Maresi Original zahustené plnotučné mlieko nesladené 250 g,maresi original zahustene plnotucne mlieko nesladene 250 g,2.17,0,GRAMS,250.0,30,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396524,Maresi Light čiastočne odtučnené zahustené mlieko nesladené 250 g,maresi light ciastocne odtucnene zahustene mlieko nesladene 250 g,2.17,0,GRAMS,250.0,58,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396525,Rajo Acidko Biele 1% 950 g,rajo acidko biele 1% 950 g,1.99,0,GRAMS,950.0,25,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396526,Rajo Acidko Jahoda 450 g,rajo acidko jahoda 450 g,1.47,0,GRAMS,450.0,22,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396527,Rajo Acidko Jahoda 0.9% 950 g,rajo acidko jahoda 0.9% 950 g,2.19,0,GRAMS,950.0,32,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396528,Rajo Acidko Imunita marhuľa so štipkou kurkumy + vitamíny A. D 450 g,rajo acidko imunita marhula so stipkou kurkumy + vitaminy a. d 450 g,1.47,0,GRAMS,450.0,14,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396529,Rajo Acidko Biele 1% 450 g,rajo acidko biele 1% 450 g,1.3,0,GRAMS,450.0,31,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396530,Rajo Acidko Biele 3.6% 950 g,rajo acidko biele 3.6% 950 g,1.99,0,GRAMS,950.0,117,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396531,Rajo Acidko Vanilka 450 g,rajo acidko vanilka 450 g,1.47,0,GRAMS,450.0,28,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396532,Rajo Acidko Vanilka 0.8% 950 g,rajo acidko vanilka 0.8% 950 g,2.19,0,GRAMS,950.0,40,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396533,Rajo Acidko Biele 3.6% 450 g,rajo acidko biele 3.6% 450 g,1.3,0,GRAMS,450.0,58,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396534,Rajo Active Protein Mliečny nápoj banán 330 ml,rajo active protein mliecny napoj banan 330 ml,1.75,0,LITRES,0.33,36,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396535,Rajo Active Protein Mliečny nápoj čokoláda 330 ml,rajo active protein mliecny napoj cokolada 330 ml,1.75,0,LITRES,0.33,40,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396536,Rajo Active Protein Mliečny nápoj kokos 330 ml,rajo active protein mliecny napoj kokos 330 ml,1.75,0,LITRES,0.33,29,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396537,Rajo Active Protein Mliečny nápoj vanilka 330 ml,rajo active protein mliecny napoj vanilka 330 ml,1.75,0,LITRES,0.33,39,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396538,Actimel jogurtový nápoj granátové jablko-čučoriedka obohatený vitamín C 8 x 100 g,actimel jogurtovy napoj granatove jablko-cucoriedka obohateny vitamin c 8 x 100 g,4.75,0,GRAMS,100.0,13,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396539,Actimel jogurtový nápoj s vitamínmi jahoda 8 x 100 g,actimel jogurtovy napoj s vitaminmi jahoda 8 x 100 g,5.18,0,GRAMS,100.0,23,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396540,Actimel jogurtový nápoj s vitamínmi jahoda 4 x 100 g,actimel jogurtovy napoj s vitaminmi jahoda 4 x 100 g,2.93,0,GRAMS,100.0,20,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396541,ACTIMEL Kids jahoda/banán 4x100g,actimel kids jahoda/banan 4x100g,2.93,0,GRAMS,400.0,13,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396542,Actimel jogurtový nápoj s vitamínmi lesné ovocie 8 x 100 g,actimel jogurtovy napoj s vitaminmi lesne ovocie 8 x 100 g,5.18,0,GRAMS,100.0,19,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396543,Actimel jogurtový nápoj s vitamínmi biely 8 x 100 g,actimel jogurtovy napoj s vitaminmi biely 8 x 100 g,5.18,0,GRAMS,100.0,19,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396544,Activia jogurtový nápoj mango. ananás a ľanové semienka 280 g,activia jogurtovy napoj mango. ananas a lanove semienka 280 g,1.45,0,GRAMS,280.0,19,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396545,Activia Probiotický jogurtový nápoj malina a granátové jablko 280 g,activia probioticky jogurtovy napoj malina a granatove jablko 280 g,1.45,0,GRAMS,280.0,40,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396546,Activia Probiotický jogurtový nápoj čučoriedka 280 g,activia probioticky jogurtovy napoj cucoriedka 280 g,1.45,0,GRAMS,280.0,23,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396547,Activia Probiotický jogurtový nápoj jahoda a kiwi 280 g,activia probioticky jogurtovy napoj jahoda a kiwi 280 g,1.45,0,GRAMS,280.0,38,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
396548,Activia Probiotický jogurtový nápoj lesné plody 280 g,activia probioticky jogurtovy napoj lesne plody 280 g,1.45,0,GRAMS,280.0,30,MLIECNE_VYROBKY,20,2,2024-05-02 19:00:32,2024-05-02 19:00:54
